clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
ex5khl6g_r00_s0_p004	transid-dfb313ca0f1fd3b7-001668384966300	hh.	7825	8500	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p004	transid-fe7552fe8131ba0a-001668384966532	ahh.	9190	10305	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p004	transid-cad63ac2ca082119-001668384966758	What is the color of that?	10700	12310	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p004	transid-093e887c0740ad45-001668384967191	greenish color.	13595	15113	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p004	transid-c67938e43ce40924-001668384967403	"Cookies color, cookies color in between there is a cream."	16350	19415	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p004	transid-48a7946909669b03-001668384967604	"Yeah Okay, done got it."	19605	20980	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p005	transid-6e758a828671710e-001668345877783	Here I got a image of the bird in a water it's about to fly	2895	7455	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p005	transid-bbdc40e6cca12e23-001668345878361	in water.	7810	8600	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p005	transid-429721d03c897e30-001668345878935	And it's wings are open.	9262	10922	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p005	transid-910b750e3283c335-001668345879785	"Yeah, Okay got it."	11007	11932	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-139c803869ad3969-001668553930247	Here I got a	3185	4992	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-42e7313b5cb17e00-001668553931028		5012	5975	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-7e27aa0d472c376e-001668553931918	Hmm.	6230	6890	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-da2e933c01fc07e5-001668553932273	Ah it's	7480	8710	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-48954ca71e5a801e-001668553933041	Actually there are two bowls.	11050	12594	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-3349ee10e4739882-001668553933959	And there are pieces the cut pieces of cabbage and it's like paneer put in pieces.	14375	19900	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-4684d3a086b761b4-001668553935025	One one is a big bowl and other is a small on there rectangle in shape. The bowls are rectangle in shape.	20395	26384	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p006	transid-eb5676682dc6d70c-001668553935275	"Yeah, okay. Okay. Okay. Got it."	26930	28980	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-b4c2acdb154a7e9a-001668531217080	Here I got a image	3880	6040	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-2c0b9f98f3bba43c-001668531217506	I can say it has a dog ya or it's a got to	7495	11665	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-cd526dec684d859c-001668531218288		11685	13629	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-1441d1c6e51f9ddc-001668531218893	like white and black in color combination of white and black.	13649	16320	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-a14347f87321d857-001668531219479	Okay.	16665	17389	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-f10e5d389ecad36a-001668531220414	And there two wipes to there next. Like	18580	21465	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-50d554de4c6c6cad-001668531220729	they were ah	21930	22980	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p007	transid-f10e5d389ecadd8f-001668531221498	Okay. Okay. Okay. Got it. Got it.	22900	24645	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p008	transid-a2b10e1656582e14-001668552654088	Ok I got an image of a bird totally black in color.	3382	6764	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p008	transid-476bd4c7ece8b8fa-001668552655021	um	6674	7319	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p008	transid-04f8c58ddc36f25e-001668552655658	standing on the green like its like cage	7184	11104	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p008	transid-9668bb9e8bc6dfb7-001668552656415	yeah ok got it	12891	13822	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-39e9ba603f721cd5-001668539900133	Well I got a image is s duck in a water.	3587	7560	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-4f7770679bb4f15b-001668539900348	um	7665	8225	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-7b7576208c977425-001668539901345	It's facing towards left.	9605	10845	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-701ea3318d331fbb-001668539902065	um	10930	11625	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-1a220e9c73b2f1a0-001668539902578	and the duck is so much or like too image at  the too focus	12290	17690	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-bdc6a92dc60aa3ee-001668539903210	Zoomed one it is?	17830	19130	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-95944bcff057504a-001668539903366	"Yeah, zoomed one and in water"	19585	21449	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-a8aae9b67d67bb10-001668539903513	What the color of the water?.	21310	22914	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-2a467d3fbf90a086-001668539903805	Water it's like light green of color.	23589	28329	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p009	transid-8435b43032b1eab4-001668539904092	"Yeah, okay got it!"	28233	29000	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-8535095fc0a24a77-001668573332337	Here I can see image of a bird on that stick.	4335	7455	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-18bc2bb20d717ba0-001668573333095	Its has some 	8395	9135	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-f36ee872a2927a04-001668573333767		9155	11285	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-d9b3bbc327235dc9-001668573334391	and the background is fine.	13945	15405	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-e6a4c1c75de52ef4-001668573335232	"Okay, okay, okay."	16279	17335	Speaker0	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-caa7ae1ca517614e-001668573335981		17135	18715	Speaker1	ex5khl6g	r00
ex5khl6g_r00_s0_p010	transid-df005db7ff164557-001668573336225	"Yeah, Okay got it."	19274	20484	Speaker0	ex5khl6g	r00
ex5khl6g_r01_s1_p000	transid-4e26d39673ad1edc-001668275325349	"Hmm,"	1915	2300	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-82d998ac7a79bfb7-001668275325952	"ah here the image of a cake where the ah like ah where the rectangle part of the cake is already cut down, it is in white color plate."	2615	11210	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-6edd09cca00bca40-001668275326606	It's a white plate?	11685	12924	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-feb8a814607de378-001668275327654	"Green plate, it's a green plate."	12920	14720	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-93f7d7618d4f8278-001668275328791	I mean it's a brown colored dark chocolate cake.	15665	18380	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-5833accdd481038e-001668275329793	Or do you find any spoon over there?	19890	22078	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-0352f13dc1a236fc-001668275330373	"No, it is there no spoon,"	22615	24255	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-436d5637fb9fec6f-001668275331012	"like can you see two plate over there? The cut part is in other one,"	24250	28015	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-e80fe3fe5f4e8488-001668275331760	I can see the zoom picture of a cake.	28020	29705	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-576e63b3301f7917-001668275332492	"Only the pay, only the cake?"	30210	32054	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-8b383228d542a56f-001668275333247	Yeah only the cake.	32060	33178	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-a6fe20a5f24a7a30-001668275333829	Chocolate cake?	33178	34128	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-9255e8b0a6503dfa-001668275334442	Yeah.	34643	34943	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p000	transid-cf9c1920d5dbaeb0-001668275335121	"Yes, got it. "	34943	35848	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-5efdf9f57fada230-001668201171476	Here I can see ah as it is as it is not even a pasta not even a noodles completely and it is a green color it is a zoomed picture and it is garnished by ah coriander leaves.	3355	16875	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-f9fe91e8c7b5ca48-001668201172115	Okay.	10190	10760	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-ef7e604459b6808c-001668201172318	Okay.	17270	17945	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-073dad7339a555d4-001668201172515	Coriander leaves are very little and you can see little reddish part	18400	23135	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-e0b32bc71b353dd4-001668201172899	in the middle.	24275	25540	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-94072197ceea6ff9-001668201173264	"Ah, whether it is at zoomed one?"	24895	27150	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-dc71bba7d81190a0-001668201173615	Yeah it's really completely zoomed one.	27795	29900	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-5de29a5079d7158e-001668201173788	And it is no focused only that	29895	31820	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-dd07cd8993ee617b-001668201173957	no	32155	32580	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-d4b33d009e7d2fcd-001668201174125	Only the picture of a	32655	34355	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-cc380891c9a7ef87-001668201174281	this one	32685	33145	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-3652fdff2b660482-001668201174602	Radish.	34435	34900	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p001	transid-37d5f73c814d5202-001668201174754	"Radish Ok, got it!"	34670	36000	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-5c5b73551932e140-001668111422256	"Here I can see the zoom picture of a dog. Where the dog is white in color. It's completely white in color ant it's tongue is little bit outside and it is looking down. Where the background I can see uh, uh little mudish."	3260	17500	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-514a881cfa808602-001668111422663	"Ok, like is it a road? like, Is like a road and in the back you can see any trees, any plants?"	17350	23724	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-76c2a157247a9a23-001668111423425	"Uh, yeah! Black, back side I can see little green color leaves and water body is a mud."	23724	29825	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-f85f076e47d645df-001668111423783		25430	25900	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-c23b61332246504e-001668111423957	"Yes, yes"	27220	28220	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-043d17608426dec1-001668111424294	And the dog is looking downwards?	30064	31625	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-59bff01f80920c9a-001668111424935	"Yeah, it's looking downwards."	32150	33570	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p002	transid-22478434dc04378e-001668111425394	"Yeah, yes got it."	32494	34100	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p003	transid-6145716261825ee2-001668574333497	Here I can see the image of a two birds here are the two birds. They are like standing on a grill.	2794	9395	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p003	transid-14e01b321d9ba0f6-001668574334192	"Yeah, one one is facing to was up and other is toward left and something."	9627	13992	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p003	transid-0db0cb3f3345d6d8-001668574335011	Yeah.	14730	15175	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p003	transid-be4af2aaf40f58e8-001668574335955	Got it.	15217	15842	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p004	transid-7c6dc05cda0cc549-001668506441322	"Here again see the image of a pizza. It's a it is right the plate where it is yellow picture and decide again see little uh, least kind of thing."	2150	12530	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p004	transid-8d68dc02dc306de0-001668506441848	"Okay, only one slice of pizza is there, only one slice."	12450	16253	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p004	transid-f98e5456b3dbfa51-001668506442415		13280	16170	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p004	transid-8f54fbb449af41eb-001668506442711	Only one slice.	16890	17748	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p004	transid-034f5af6eb37e7c8-001668506443269	Yeah. Okay. Got it.	17568	18868	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-00aa5f0a7055d286-001668201629034	Here you can see the image of a bird. That bird it is holding something in its beak and it's standing on a tree.	2595	10090	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-857723c9a21678ac-001668201629815	Okay it's holding something ah can you explain the background or?	11645	16755	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-0b3d7627cf79f1b4-001668201630388	The background is in white in color where the tree color is in multicolored Iike	17220	22480	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-bef9cc01ffd0ed8a-001668201630977	Like does it has algae on that algae?	22185	24775	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-4c6f10ff8f6be6a9-001668201631732	Yeah it has an algae on it.	24715	26095	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-08fb061b720b944b-001668201632522	And in the background you can find one stick on top of the grass.	26200	29730	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-65b7e5e983cca38a-001668201633177	yeah yeah yeah	29660	30230	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p005	transid-a9972aef51d96221-001668201633748	Got it.	30245	30890	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p006	transid-00fb3c8952568801-001668363251337	"Here a person is holding ah veg role ah nonveg kind of role in his hand,"	3600	10635	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p006	transid-ca8fde89b58cb1bc-001668363251918	two hands?	10635	11417	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p006	transid-434da00a773d2833-001668363252659	"I can see the image of, yeah both hands."	11417	13332	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p006	transid-6b5baf2834467c8a-001668363253350	yes okay I got it.	13330	14330	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-87b118881e0f119f-001668296786088	Here I can again seen the image of omelet and uh	2690	6580	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-de7d92ca308104ee-001668296786500	Black pepper on it.	7120	8480	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-6b933b77f9587202-001668296787603	On a plate where it is zoom on picture?	10170	12635	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-290354a4a94a2b8c-001668296787936	"OK, only one is it in white plate."	14330	17545	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-61554b6bb8c486b0-001668296788552	"Yeah, and it is in "	18195	19155	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-bf027fa9263410c7-001668296789124		19550	20825	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-b8f54e4dfe7d5d45-001668296789393	Uh can you say some other thing in that image like background.	22718	26625	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-b0dd4d66f0e15ab8-001668296789906	Which size the plate?	26900	27855	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-ec8fdb2267fb32f3-001668296790617	Its a small size of plate.	28033	29265	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-c58dd724d51503b8-001668296790841	"and it a oval shape kind of , not oval shape its a rectangle."	29655	33938	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p007	transid-ea8e6a4a012686d3-001668296791059	"Haan Yes, got it."	33828	34976	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-2fdee58d883f662d-001668275526718	and that is an	0	1440	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-7110cc364979e179-001668275527738	Got it got it.	1270	2120	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-0ac9259ee98ea625-001668275528838	Uh	2831	3170	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-609a3b82edabcc51-001668275529624	"Uh there is a picture of bird, when, bird is looking from my view it is looking left side and is there something in his neck."	3540	10890	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-5737b6ccfb184451-001668275530100	 and its beak and it is standing on a	11249	15465	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-bffd13f36181cc10-001668275530583	"What to say, uh "	16485	17980	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-85c469cd71b3dbb5-001668275531399	On the ground itself.	18490	19634	Speaker1	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-f0ab15dacbee607e-001668275532141	No it's not standing in a ground. It's standing on a stem.	19860	23998	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-2ba45b870e9203d6-001668275532862	where the background is completely in green color.	24648	26868	Speaker0	ex5khl6g	r01
ex5khl6g_r01_s1_p008	transid-13face04c8ec319a-001668275533413	"OK, got it."	27517	29508	Speaker1	ex5khl6g	r01
ex5khl6g_r02_s1_p000	transid-9dd0f73e6ebcf2b7-001668458523505		0	420	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-df762953caaaaf42-001668458524491	"Well, here I can see a word which has like four words."	640	5120	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-9840feda061c509e-001668458524748	The first word is we can say it has five letters	7314	11842	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-be9eb4171493cc5f-001668458525229	hmm	12700	13049	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-a6ef7feb17daf589-001668458525644	what did we say if	14247	16245	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-003a852c358b555d-001668458525899	"sorry will go for second word, the second word is oh my god "	16795	20658	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-4a0de1a4643d3de3-001668458526420	"what is a Igips sorry,"	21728	24098	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p000	transid-967bfad4e65a8d6a-001668458526897	Used forbidden word.	24553	25818	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-26b36460e072fc1f-001668365694804	Here I can see a word which has two words 	1175	4244	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-f6a952392032d42e-001668365695045	the first word is a colour	5540	8074	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-89f510eea61836ea-001668365695498	OK!	9125	9500	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-b6ba173e63a34c69-001668365696127	"umm this, say some colors like"	10115	11955	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-302eae5a2ca2cc45-001668365696371	"green, blue, white "	13390	14970	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-633f51a092ab9714-001668365697146	No	14175	14585	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-987a2bd3fc23e4c9-001668365697390	Yes!	14920	15450	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-22d5ae41b9dddbab-001668365698190	that is only 	15700	16295	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-847d92a856c4d3f1-001668365698759	white 	16340	16680	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-bb8b9be0c8543d24-001668365699211	yes! umm and the second word is where do you stay?	16810	19690	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-a03eecf681089af2-001668365699456	white	16980	17375	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-00e361e6258886db-001668365700290	house	20995	21405	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-2d0cf68399e3e318-001668365700860	"Yes, combine that word."	21890	23515	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-5e7afe029a3e4092-001668365701124	Whitehouse	24375	25009	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p001	transid-361b3002a926dc41-001668365701854	"Yes, right!"	24985	25814	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-33bb0df136748a41-001668301284438	"And the next one is, next word  "	895	4254	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-0a0e79d13641c490-001668301285058	It's a seven letter word. 	4575	6019	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-5fe73322f26126e0-001668301285610	Actually this is  	6679	8360	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-cc3a70dcd408e499-001668301286115	used by singers. 	9120	10580	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-e036ab460d41014c-001668301286577		12950	13840	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-0f4669a1c7cab6b8-001668301287005	Sa re ga ma pa?	13455	14350	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-a2881b4da49da5b2-001668301287401	No no like singers what do they use most of them they use by using some of the things.	14389	19175	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-90be9bd6e726b219-001668301287776	took 	20127	20425	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-2ed96000c45081a0-001668301288135	Guitar?	21680	22255	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-e37868476a8f7ae3-001668301288481	some other it's starts with T 	22410	24865	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-2ca042b071fee31d-001668301288791	T 	25505	25880	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-9dffb4feff9ff782-001668301289102	The oldest thing like now I guess most of them don't use this. 	26935	31363	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-948194690f61849a-001668301289399	Trumpet?	33830	34690	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p002	transid-4cdd0d8e9d027c07-001668301289685	Yes you are right.	34595	35675	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-c3573d8e017524e2-001668541961214	Well here I can see a word.	675	2904	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-05387c33d4646d11-001668541961461	Which a B.tech student us studies this.	3560	7925	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-240002f976670f88-001668541961687	Engineering.	9450	10120	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-20bf118044eac7b1-001668541961896	"There will be a, the major thing for a computer science engineer to learn is?"	10235	15465	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-33484ef555eac5c2-001668541962080	C programing language.	16380	17570	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-3a5dd84bc973771f-001668541962262	"aa some one next one, next to C."	17420	19773	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-2c0c274d8c25fc5f-001668541962403	Java programing.	20445	21290	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-567fee69dca8b627-001668541962483	No no  between the both?	21065	22785	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-004d17de34502fa2-001668541962663	"C, Yes you are right."	24110	25725	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p003	transid-b8c91c5ac35101d8-001668541962834	C++	24121	25121	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p004	transid-1682da669000cf62-001668458411321	"Well, Yeah I can see a word who is a prime minister sorry,"	2444	7370	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p004	transid-48120d89e2bb0282-001668458412650		7390	8444	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-17fccfe2327313b5-001668107725900	"Well now here I can see a word, here actually is a, it's name of a person. "	215	4105	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-ee864e224d850147-001668107726524	"Ah, Who who makes is laugh a lot?"	5615	9700	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-83961b90f670488d-001668107727297	"The comedian, the greatest one. The greatest comedian."	11660	14860	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-35cab9e5ebb95691-001668107728168	Is he from India?	15070	16070	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-8c92779963d0528d-001668107728743	"No, no, no, no."	16390	17145	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-7cf797bc540fad2b-001668107729697	"Very black and white movies, he saw thin."	18725	22610	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-4fb97ac888ff423e-001668107730281	With a hat.	24150	25025	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-829b248c22cbf96d-001668107730857	We visit to see	26795	28010	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-012885740ef24cb1-001668107731676		28015	28360	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-d59301950bd6797d-001668107732753	with the hat. He with the stick in his hand.	28360	31070	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-273c5f196cb516a9-001668107733477	"So, thin,"	32060	32880	Speaker0	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-ed50e54fdcd7184c-001668107734334	Charlie Chaplin?	32725	33400	Speaker1	ex5khl6g	r02
ex5khl6g_r02_s1_p005	transid-813a68037ffa1ca0-001668107735055	"Yes, you are right."	33210	34210	Speaker0	ex5khl6g	r02
ex5khl6g_r03_s1_p000	transid-b0379b4ffd7ec3c9-001668587732056	Okay.	4310	5043	Speaker1	ex5khl6g	r03
ex5khl6g_r03_s1_p000	transid-3f3f373981b1b88b-001668587732701	Uh. I think we should skip this one.	6358	10665	Speaker1	ex5khl6g	r03
ex5khl6g_r03_s1_p000	transid-51d96ff78f96d98f-001668587733938	Okay.	10782	11307	Speaker0	ex5khl6g	r03
ex5khl6g_r03_s1_p001	transid-76c99e78acbed803-001668285078016	This is the name of a hero. 	3180	6730	Speaker1	ex5khl6g	r03
ex5khl6g_r03_s1_p001	transid-8cecc7409cca54bf-001668285078537	okay  	7219	7870	Speaker0	ex5khl6g	r03
ex5khl6g_r03_s1_p001	transid-4b1c89f9b09bcbc2-001668285079507	from where are company has been  	7750	10280	Speaker1	ex5khl6g	r03
